"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/19/2009","AQS","150030010","1","29","ppb","27","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"01/20/2009","AQS","150030010","1","30","ppb","28","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"01/21/2009","AQS","150030010","1","19","ppb","18","Kapolei","20","83.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"01/22/2009","AQS","150030010","1","21","ppb","20","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"01/23/2009","AQS","150030010","1","21","ppb","20","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"01/24/2009","AQS","150030010","1","7","ppb","7","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"01/25/2009","AQS","150030010","1","15","ppb","14","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"01/26/2009","AQS","150030010","1","29","ppb","27","Kapolei","19","79.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"01/27/2009","AQS","150030010","1","12","ppb","11","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"01/28/2009","AQS","150030010","1","24","ppb","23","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"01/29/2009","AQS","150030010","1","21","ppb","20","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"01/30/2009","AQS","150030010","1","15","ppb","14","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"01/31/2009","AQS","150030010","1","10","ppb","9","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/01/2009","AQS","150030010","1","3","ppb","3","Kapolei","19","79.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/02/2009","AQS","150030010","1","10","ppb","9","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/03/2009","AQS","150030010","1","13","ppb","12","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/04/2009","AQS","150030010","1","16","ppb","15","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/05/2009","AQS","150030010","1","19","ppb","18","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/06/2009","AQS","150030010","1","31","ppb","29","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/07/2009","AQS","150030010","1","24","ppb","23","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/08/2009","AQS","150030010","1","4","ppb","4","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/09/2009","AQS","150030010","1","21","ppb","20","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/10/2009","AQS","150030010","1","22","ppb","21","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/11/2009","AQS","150030010","1","21","ppb","20","Kapolei","20","83.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/12/2009","AQS","150030010","1","17","ppb","16","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/13/2009","AQS","150030010","1","6","ppb","6","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/14/2009","AQS","150030010","1","2","ppb","2","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/15/2009","AQS","150030010","1","3","ppb","3","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/16/2009","AQS","150030010","1","4","ppb","4","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/17/2009","AQS","150030010","1","10","ppb","9","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/18/2009","AQS","150030010","1","13","ppb","12","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/19/2009","AQS","150030010","1","13","ppb","12","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/20/2009","AQS","150030010","1","16","ppb","15","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/21/2009","AQS","150030010","1","6","ppb","6","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/22/2009","AQS","150030010","1","5","ppb","5","Kapolei","24","100.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/23/2009","AQS","150030010","1","28","ppb","26","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/24/2009","AQS","150030010","1","24","ppb","23","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/25/2009","AQS","150030010","1","15","ppb","14","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/26/2009","AQS","150030010","1","10","ppb","9","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/27/2009","AQS","150030010","1","9","ppb","8","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"02/28/2009","AQS","150030010","1","5","ppb","5","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/01/2009","AQS","150030010","1","1","ppb","1","Kapolei","19","79.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/02/2009","AQS","150030010","1","6","ppb","6","Kapolei","18","75.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/03/2009","AQS","150030010","1","9","ppb","8","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/04/2009","AQS","150030010","1","8","ppb","8","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/05/2009","AQS","150030010","1","13","ppb","12","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/06/2009","AQS","150030010","1","17","ppb","16","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/07/2009","AQS","150030010","1","10","ppb","9","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/08/2009","AQS","150030010","1","10","ppb","9","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/09/2009","AQS","150030010","1","16","ppb","15","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/10/2009","AQS","150030010","1","12","ppb","11","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/11/2009","AQS","150030010","1","10","ppb","9","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/12/2009","AQS","150030010","1","5","ppb","5","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/13/2009","AQS","150030010","1","22","ppb","21","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/14/2009","AQS","150030010","1","12","ppb","11","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/15/2009","AQS","150030010","1","15","ppb","14","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/16/2009","AQS","150030010","1","20","ppb","19","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/17/2009","AQS","150030010","1","25","ppb","24","Kapolei","19","79.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/18/2009","AQS","150030010","1","15","ppb","14","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/19/2009","AQS","150030010","1","10","ppb","9","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/20/2009","AQS","150030010","1","11","ppb","10","Kapolei","20","83.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/21/2009","AQS","150030010","1","8","ppb","8","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/22/2009","AQS","150030010","1","13","ppb","12","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/23/2009","AQS","150030010","1","11","ppb","10","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/26/2009","AQS","150030010","1","13","ppb","12","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/27/2009","AQS","150030010","1","12","ppb","11","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/28/2009","AQS","150030010","1","7","ppb","7","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/29/2009","AQS","150030010","1","8","ppb","8","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/30/2009","AQS","150030010","1","9","ppb","8","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"03/31/2009","AQS","150030010","1","11","ppb","10","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/02/2009","AQS","150030010","1","11","ppb","10","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/03/2009","AQS","150030010","1","12","ppb","11","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/04/2009","AQS","150030010","1","5","ppb","5","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/05/2009","AQS","150030010","1","4","ppb","4","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/06/2009","AQS","150030010","1","8","ppb","8","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/07/2009","AQS","150030010","1","5","ppb","5","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/08/2009","AQS","150030010","1","8","ppb","8","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/09/2009","AQS","150030010","1","14","ppb","13","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/10/2009","AQS","150030010","1","18","ppb","17","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/11/2009","AQS","150030010","1","10","ppb","9","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/12/2009","AQS","150030010","1","8","ppb","8","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/13/2009","AQS","150030010","1","8","ppb","8","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/14/2009","AQS","150030010","1","6","ppb","6","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/15/2009","AQS","150030010","1","9","ppb","8","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/16/2009","AQS","150030010","1","20","ppb","19","Kapolei","18","75.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/17/2009","AQS","150030010","1","20","ppb","19","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/18/2009","AQS","150030010","1","13","ppb","12","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/19/2009","AQS","150030010","1","13","ppb","12","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/20/2009","AQS","150030010","1","11","ppb","10","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/21/2009","AQS","150030010","1","7","ppb","7","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/22/2009","AQS","150030010","1","10","ppb","9","Kapolei","19","79.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/23/2009","AQS","150030010","1","17","ppb","16","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/24/2009","AQS","150030010","1","9","ppb","8","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/25/2009","AQS","150030010","1","5","ppb","5","Kapolei","24","100.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/26/2009","AQS","150030010","1","6","ppb","6","Kapolei","24","100.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/27/2009","AQS","150030010","1","19","ppb","18","Kapolei","24","100.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/28/2009","AQS","150030010","1","25","ppb","24","Kapolei","19","79.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/29/2009","AQS","150030010","1","20","ppb","19","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"04/30/2009","AQS","150030010","1","6","ppb","6","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/01/2009","AQS","150030010","1","17","ppb","16","Kapolei","21","88.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/02/2009","AQS","150030010","1","11","ppb","10","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/03/2009","AQS","150030010","1","13","ppb","12","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/04/2009","AQS","150030010","1","14","ppb","13","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/05/2009","AQS","150030010","1","9","ppb","8","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/06/2009","AQS","150030010","1","16","ppb","15","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/07/2009","AQS","150030010","1","13","ppb","12","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/08/2009","AQS","150030010","1","9","ppb","8","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/09/2009","AQS","150030010","1","18","ppb","17","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/10/2009","AQS","150030010","1","10","ppb","9","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/11/2009","AQS","150030010","1","10","ppb","9","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/12/2009","AQS","150030010","1","10","ppb","9","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/13/2009","AQS","150030010","1","9","ppb","8","Kapolei","20","83.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/14/2009","AQS","150030010","1","11","ppb","10","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
"05/15/2009","AQS","150030010","1","13","ppb","12","Kapolei","22","92.0000","42602","Nitrogen dioxide (NO2)","46520","Urban Honolulu, HI","15","Hawaii","003","Honolulu","21.32374479","-158.0886127"
