Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/4/2018,AQS,150030010,1,7.9,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/5/2018,AQS,150030010,1,15.7,ppb,14,Kapolei,20,83,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/6/2018,AQS,150030010,1,23.9,ppb,22,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/7/2018,AQS,150030010,1,26.9,ppb,25,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/8/2018,AQS,150030010,1,24.2,ppb,23,Kapolei,20,83,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/9/2018,AQS,150030010,1,17,ppb,16,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/10/2018,AQS,150030010,1,6.3,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/11/2018,AQS,150030010,1,15.3,ppb,14,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/12/2018,AQS,150030010,1,23.3,ppb,22,Kapolei,20,83,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/13/2018,AQS,150030010,1,20.1,ppb,19,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/14/2018,AQS,150030010,1,28.1,ppb,26,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/15/2018,AQS,150030010,1,29.3,ppb,27,Kapolei,20,83,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/16/2018,AQS,150030010,1,23.9,ppb,22,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/17/2018,AQS,150030010,1,14.5,ppb,13,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/18/2018,AQS,150030010,1,7.1,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/19/2018,AQS,150030010,1,14.4,ppb,13,Kapolei,22,92,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/20/2018,AQS,150030010,1,25.5,ppb,24,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/21/2018,AQS,150030010,1,25.6,ppb,24,Kapolei,22,92,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/22/2018,AQS,150030010,1,13.3,ppb,12,Kapolei,21,88,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/23/2018,AQS,150030010,1,23.1,ppb,22,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/24/2018,AQS,150030010,1,19.1,ppb,18,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/25/2018,AQS,150030010,1,13.2,ppb,12,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/26/2018,AQS,150030010,1,13,ppb,12,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/27/2018,AQS,150030010,1,9.4,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
2/28/2018,AQS,150030010,1,7.7,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/1/2018,AQS,150030010,1,11.3,ppb,10,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/2/2018,AQS,150030010,1,12.7,ppb,11,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/3/2018,AQS,150030010,1,7.3,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/4/2018,AQS,150030010,1,4.1,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/10/2018,AQS,150030010,1,6.4,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/11/2018,AQS,150030010,1,3.3,ppb,3,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/12/2018,AQS,150030010,1,6.8,ppb,6,Kapolei,20,83,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/13/2018,AQS,150030010,1,6.7,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/14/2018,AQS,150030010,1,9.7,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/15/2018,AQS,150030010,1,10.1,ppb,9,Kapolei,19,79,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/16/2018,AQS,150030010,1,15.5,ppb,14,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/17/2018,AQS,150030010,1,8.5,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/18/2018,AQS,150030010,1,7.6,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/19/2018,AQS,150030010,1,5.5,ppb,5,Kapolei,22,92,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/20/2018,AQS,150030010,1,8.3,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/21/2018,AQS,150030010,1,6.8,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/22/2018,AQS,150030010,1,10.9,ppb,9,Kapolei,22,92,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/23/2018,AQS,150030010,1,21.7,ppb,20,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/24/2018,AQS,150030010,1,13.5,ppb,12,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/25/2018,AQS,150030010,1,16.1,ppb,15,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/26/2018,AQS,150030010,1,26.1,ppb,25,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/27/2018,AQS,150030010,1,20.2,ppb,19,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/28/2018,AQS,150030010,1,21.9,ppb,20,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/29/2018,AQS,150030010,1,18.9,ppb,17,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/30/2018,AQS,150030010,1,9.2,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
3/31/2018,AQS,150030010,1,14.1,ppb,13,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/1/2018,AQS,150030010,1,11.2,ppb,10,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/2/2018,AQS,150030010,1,16.7,ppb,15,Kapolei,23,96,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/3/2018,AQS,150030010,1,13.4,ppb,12,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/4/2018,AQS,150030010,1,4.7,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/5/2018,AQS,150030010,1,5.6,ppb,5,Kapolei,23,96,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/6/2018,AQS,150030010,1,8.4,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/7/2018,AQS,150030010,1,15.7,ppb,14,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/8/2018,AQS,150030010,1,9.9,ppb,8,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/9/2018,AQS,150030010,1,4.6,ppb,4,Kapolei,22,92,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/10/2018,AQS,150030010,1,5.5,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/11/2018,AQS,150030010,1,5.6,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/12/2018,AQS,150030010,1,6.4,ppb,6,Kapolei,20,83,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/13/2018,AQS,150030010,1,14.5,ppb,13,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/14/2018,AQS,150030010,1,7.2,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/15/2018,AQS,150030010,1,2.8,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/16/2018,AQS,150030010,1,6.6,ppb,6,Kapolei,22,92,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/17/2018,AQS,150030010,1,7.5,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/18/2018,AQS,150030010,1,7.8,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/19/2018,AQS,150030010,1,5.5,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/20/2018,AQS,150030010,1,6.7,ppb,6,Kapolei,22,92,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/21/2018,AQS,150030010,1,6.3,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/22/2018,AQS,150030010,1,2.8,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/23/2018,AQS,150030010,1,6.5,ppb,6,Kapolei,22,92,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/24/2018,AQS,150030010,1,4.2,ppb,4,Kapolei,23,96,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/25/2018,AQS,150030010,1,5.4,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/26/2018,AQS,150030010,1,7.7,ppb,7,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/27/2018,AQS,150030010,1,20.8,ppb,19,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/28/2018,AQS,150030010,1,12.9,ppb,11,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/29/2018,AQS,150030010,1,12.8,ppb,11,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
4/30/2018,AQS,150030010,1,22.8,ppb,21,Kapolei,22,92,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/1/2018,AQS,150030010,1,23.9,ppb,22,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/2/2018,AQS,150030010,1,21.8,ppb,20,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/3/2018,AQS,150030010,1,23.8,ppb,22,Kapolei,22,92,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/4/2018,AQS,150030010,1,21.6,ppb,20,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/5/2018,AQS,150030010,1,15,ppb,14,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/6/2018,AQS,150030010,1,2.7,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/7/2018,AQS,150030010,1,5.1,ppb,5,Kapolei,22,92,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/8/2018,AQS,150030010,1,5.1,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/9/2018,AQS,150030010,1,5.1,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/10/2018,AQS,150030010,1,21.9,ppb,20,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/11/2018,AQS,150030010,1,16.3,ppb,15,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/12/2018,AQS,150030010,1,5.7,ppb,5,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/13/2018,AQS,150030010,1,2.4,ppb,2,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/14/2018,AQS,150030010,1,6.5,ppb,6,Kapolei,22,92,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/15/2018,AQS,150030010,1,5.5,ppb,5,Kapolei,22,92,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/16/2018,AQS,150030010,1,17.5,ppb,16,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/17/2018,AQS,150030010,1,10.2,ppb,9,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/18/2018,AQS,150030010,1,6.6,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/19/2018,AQS,150030010,1,6.5,ppb,6,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/20/2018,AQS,150030010,1,4.4,ppb,4,Kapolei,24,100,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
5/21/2018,AQS,150030010,1,6.1,ppb,6,Kapolei,22,92,42602,Nitrogen dioxide (NO2),46520,"Urban Honolulu, HI",15,Hawaii,3,Honolulu,21.32374479,-158.0886127
